id,race_date,race_key,rank,pred_combo,n_combos,hit,payout,bet_amount,route,miwokuri,prerace_gami,trio_payout,gap23,trifecta_payout,gap12,gap34,gate_label,win_rank,ratio
862316,2024-01-01,20240101_24_01#7B,RANK_7B,"1=3-5,7,6 (axis_sum=1.2)",3,0,0,300,wt,False,,1670,,0,,,,,
862204,2024-01-01,20240101_35_02#7B,RANK_7B,"2=4-5,1,3 (axis_sum=1.1)",3,0,0,300,wt,False,,680,,0,,,,,
862300,2024-01-01,20240101_56_09#7B,RANK_7B,"2=4-1,5,3 (axis_sum=1.2)",3,0,0,300,wt,False,,4980,,0,,,,,
862239,2024-01-01,20240101_83_09#7B,RANK_7B,"7=1-3,6,4 (axis_sum=1.6)",3,0,0,300,wt,False,,480,,0,,,,,
862327,2024-01-02,20240102_24_02#7B,RANK_7B,"1=2-4,7,5 (axis_sum=1.0)",3,0,0,300,wt,False,,610,,0,,,,,
862256,2024-01-02,20240102_35_08#7B,RANK_7B,"7=1-3,4,5 (axis_sum=1.4)",3,0,0,300,wt,False,,340,,0,,,,,
862200,2024-01-02,20240102_44_09#7B,RANK_7B,"1=5-3,2,7 (axis_sum=1.4)",3,1,360,300,wt,False,,360,,0,,,,,
862324,2024-01-02,20240102_44_12#7B,RANK_7B,"5=1-7,2,3 (axis_sum=1.1)",3,1,610,300,wt,False,,610,,0,,,,,
862258,2024-01-02,20240102_56_04#7B,RANK_7B,"3=1-5,2,6 (axis_sum=1.6)",3,0,0,300,wt,False,,450,,0,,,,,
862274,2024-01-02,20240102_83_09#7B,RANK_7B,"2=5-4,3,7 (axis_sum=1.1)",3,1,920,300,wt,False,,920,,0,,,,,
862169,2024-01-03,20240103_45_11#7B,RANK_7B,"7=3-1,2,6 (axis_sum=1.6)",3,1,640,300,wt,False,,640,,0,,,,,
862308,2024-01-03,20240103_56_11#7B,RANK_7B,"5=2-1,3,4 (axis_sum=1.2)",3,1,1200,300,wt,False,,1200,,0,,,,,
862273,2024-01-03,20240103_74_09#7B,RANK_7B,"1=2-4,5,3 (axis_sum=1.3)",3,0,0,300,wt,False,,4630,,0,,,,,
862165,2024-01-03,20240103_86_10#7B,RANK_7B,"7=2-4,5,6 (axis_sum=1.7)",3,0,0,300,wt,False,,1300,,0,,,,,
862217,2024-01-03,20240103_86_11#7B,RANK_7B,"5=1-3,7,6 (axis_sum=1.5)",3,1,430,300,wt,False,,430,,0,,,,,
862325,2024-01-04,20240104_35_07#7B,RANK_7B,"1=2-4,3,5 (axis_sum=1.3)",3,0,0,300,wt,False,,2570,,0,,,,,
862306,2024-01-04,20240104_35_10#7B,RANK_7B,"3=2-7,4,5 (axis_sum=1.3)",3,0,0,300,wt,False,,900,,0,,,,,
862267,2024-01-04,20240104_45_04#7B,RANK_7B,"2=3-7,1,4 (axis_sum=1.4)",3,1,260,300,wt,False,,260,,0,,,,,
862154,2024-01-04,20240104_61_06#7B,RANK_7B,"2=1-3,5,6 (axis_sum=1.7)",3,1,350,300,wt,False,,350,,0,,,,,
862298,2024-01-04,20240104_74_10#7B,RANK_7B,"4=1-3,7,2 (axis_sum=1.2)",3,0,0,300,wt,False,,1580,,0,,,,,
862276,2024-01-05,20240105_45_09#7B,RANK_7B,"3=4-2,7,5 (axis_sum=1.5)",3,0,0,300,wt,False,,490,,0,,,,,
862211,2024-01-05,20240105_61_02#7B,RANK_7B,"3=2-5,1,7 (axis_sum=1.6)",3,0,0,300,wt,False,,1690,,0,,,,,
862266,2024-01-05,20240105_61_09#7B,RANK_7B,"1=3-2,5,7 (axis_sum=1.3)",3,0,0,300,wt,False,,6730,,0,,,,,
862168,2024-01-05,20240105_74_05#7B,RANK_7B,"3=1-2,5,4 (axis_sum=1.4)",3,0,0,300,wt,False,,730,,0,,,,,
862253,2024-01-05,20240105_81_03#7B,RANK_7B,"2=3-6,7,5 (axis_sum=1.6)",3,0,0,300,wt,False,,680,,0,,,,,
862299,2024-01-05,20240105_86_09#7B,RANK_7B,"1=2-3,4,5 (axis_sum=1.3)",3,0,0,300,wt,False,,2580,,0,,,,,
862260,2024-01-06,20240106_37_01#7B,RANK_7B,"7=3-4,1,2 (axis_sum=1.3)",3,0,0,300,wt,False,,680,,0,,,,,
862178,2024-01-06,20240106_37_07#7B,RANK_7B,"1=4-5,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,3260,,0,,,,,
862314,2024-01-06,20240106_37_12#7B,RANK_7B,"1=3-5,2,4 (axis_sum=1.4)",3,1,860,300,wt,False,,860,,0,,,,,
862293,2024-01-06,20240106_71_08#7B,RANK_7B,"2=4-1,7,3 (axis_sum=1.2)",3,0,0,300,wt,False,,3440,,0,,,,,
862228,2024-01-06,20240106_81_06#7B,RANK_7B,"2=7-1,6,3 (axis_sum=1.3)",3,0,0,300,wt,False,,730,,0,,,,,
862164,2024-01-07,20240107_31_08#7B,RANK_7B,"1=2-4,6,5 (axis_sum=1.7)",3,0,0,300,wt,False,,240,,0,,,,,
862321,2024-01-07,20240107_37_01#7B,RANK_7B,"2=3-7,5,4 (axis_sum=1.2)",3,1,440,300,wt,False,,440,,0,,,,,
862159,2024-01-07,20240107_44_02#7B,RANK_7B,"1=2-3,7,5 (axis_sum=1.7)",3,0,0,300,wt,False,,12060,,0,,,,,
862195,2024-01-07,20240107_44_06#7B,RANK_7B,"2=5-3,1,4 (axis_sum=1.3)",3,0,0,300,wt,False,,2800,,0,,,,,
862151,2024-01-07,20240107_44_07#7B,RANK_7B,"7=1-3,4,5 (axis_sum=1.8)",3,1,250,300,wt,False,,250,,0,,,,,
862205,2024-01-07,20240107_44_09#7B,RANK_7B,"3=5-7,2,1 (axis_sum=1.7)",3,1,140,300,wt,False,,140,,0,,,,,
862188,2024-01-07,20240107_47_01#7B,RANK_7B,"4=1-2,5,6 (axis_sum=1.5)",3,0,0,300,wt,False,,4760,,0,,,,,
862218,2024-01-07,20240107_47_05#7B,RANK_7B,"1=2-3,5,6 (axis_sum=1.5)",3,1,1770,300,wt,False,,1770,,0,,,,,
862312,2024-01-07,20240107_47_08#7B,RANK_7B,"1=7-2,6,5 (axis_sum=1.3)",3,0,0,300,wt,False,,970,,0,,,,,
862307,2024-01-07,20240107_71_12#7B,RANK_7B,"1=2-3,7,6 (axis_sum=1.2)",3,0,0,300,wt,False,,1880,,0,,,,,
862213,2024-01-08,20240108_31_05#7B,RANK_7B,"1=2-5,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,290,,0,,,,,
862242,2024-01-08,20240108_37_10#7B,RANK_7B,"1=4-2,7,3 (axis_sum=1.6)",3,1,230,300,wt,False,,230,,0,,,,,
862305,2024-01-08,20240108_37_12#7B,RANK_7B,"2=4-5,3,7 (axis_sum=1.1)",3,0,0,300,wt,False,,760,,0,,,,,
862157,2024-01-08,20240108_44_06#7B,RANK_7B,"4=6-1,7,3 (axis_sum=1.7)",3,0,0,300,wt,False,,2440,,0,,,,,
862208,2024-01-08,20240108_44_12#7B,RANK_7B,"7=5-2,4,6 (axis_sum=1.3)",3,0,0,300,wt,False,,340,,0,,,,,
862286,2024-01-08,20240108_47_04#7B,RANK_7B,"2=5-7,3,4 (axis_sum=1.4)",3,0,0,300,wt,False,,400,,0,,,,,
862290,2024-01-08,20240108_71_10#7B,RANK_7B,"3=4-1,6,2 (axis_sum=1.2)",3,0,0,300,wt,False,,590,,0,,,,,
862162,2024-01-08,20240108_71_11#7B,RANK_7B,"1=5-6,4,7 (axis_sum=1.8)",3,0,0,300,wt,False,,390,,0,,,,,
862292,2024-01-08,20240108_75_08#7B,RANK_7B,"1=3-5,2,4 (axis_sum=1.3)",3,0,0,300,wt,False,,5130,,0,,,,,
862147,2024-01-09,20240109_31_01#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.7)",3,1,1050,300,wt,False,,1050,,0,,,,,
862303,2024-01-09,20240109_31_04#7B,RANK_7B,"2=3-1,7,5 (axis_sum=1.1)",3,0,0,300,wt,False,,270,,0,,,,,
862278,2024-01-09,20240109_31_06#7B,RANK_7B,"1=4-2,5,6 (axis_sum=1.2)",3,0,0,300,wt,False,,6090,,0,,,,,
862247,2024-01-09,20240109_44_09#7B,RANK_7B,"4=7-2,3,5 (axis_sum=1.4)",3,0,0,300,wt,False,,180,,0,,,,,
862331,2024-01-09,20240109_44_11#7B,RANK_7B,"6=4-3,2,7 (axis_sum=1.2)",3,0,0,300,wt,False,,2420,,0,,,,,
862319,2024-01-09,20240109_47_04#7B,RANK_7B,"1=2-3,6,4 (axis_sum=1.1)",3,0,0,300,wt,False,,3290,,0,,,,,
862209,2024-01-09,20240109_56_06#7B,RANK_7B,"1=4-5,7,2 (axis_sum=1.6)",3,0,0,300,wt,False,,1010,,0,,,,,
862297,2024-01-09,20240109_56_08#7B,RANK_7B,"1=2-7,5,4 (axis_sum=1.3)",3,0,0,300,wt,False,,510,,0,,,,,
862155,2024-01-09,20240109_75_07#7B,RANK_7B,"3=1-6,5,2 (axis_sum=1.7)",3,1,290,300,wt,False,,290,,0,,,,,
862262,2024-01-09,20240109_86_04#7B,RANK_7B,"2=1-3,5,4 (axis_sum=1.0)",3,1,490,300,wt,False,,490,,0,,,,,
862144,2024-01-10,20240110_61_01#7B,RANK_7B,"2=1-4,5,6 (axis_sum=1.8)",3,1,1450,300,wt,False,,1450,,0,,,,,
862280,2024-01-10,20240110_61_03#7B,RANK_7B,"1=3-2,5,6 (axis_sum=1.3)",3,0,0,300,wt,False,,1520,,0,,,,,
862177,2024-01-10,20240110_61_04#7B,RANK_7B,"1=3-5,4,6 (axis_sum=1.4)",3,0,0,300,wt,False,,160,,0,,,,,
862238,2024-01-10,20240110_75_09#7B,RANK_7B,"4=2-5,6,1 (axis_sum=1.5)",3,1,460,300,wt,False,,460,,0,,,,,
862287,2024-01-10,20240110_83_08#7B,RANK_7B,"1=5-2,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,4460,,0,,,,,
862255,2024-01-11,20240111_36_02#7B,RANK_7B,"5=2-4,1,3 (axis_sum=1.4)",3,0,0,300,wt,False,,11410,,0,,,,,
862231,2024-01-11,20240111_36_04#7B,RANK_7B,"4=3-5,7,6 (axis_sum=1.4)",3,0,0,300,wt,False,,1060,,0,,,,,
862201,2024-01-11,20240111_48_03#7B,RANK_7B,"1=5-2,6,4 (axis_sum=1.6)",3,1,230,300,wt,False,,230,,0,,,,,
862301,2024-01-11,20240111_48_11#7B,RANK_7B,"4=1-7,5,2 (axis_sum=1.3)",3,0,0,300,wt,False,,4080,,0,,,,,
862248,2024-01-11,20240111_61_06#7B,RANK_7B,"1=2-4,6,5 (axis_sum=1.5)",3,0,0,300,wt,False,,2010,,0,,,,,
862310,2024-01-11,20240111_61_09#7B,RANK_7B,"1=4-2,3,7 (axis_sum=1.1)",3,0,0,300,wt,False,,8050,,0,,,,,
862261,2024-01-11,20240111_86_04#7B,RANK_7B,"7=1-4,2,3 (axis_sum=1.3)",3,0,0,300,wt,False,,1460,,0,,,,,
862196,2024-01-12,20240112_23_01#7B,RANK_7B,"4=1-2,5,3 (axis_sum=1.4)",3,0,0,300,wt,False,,840,,0,,,,,
862170,2024-01-12,20240112_23_03#7B,RANK_7B,"5=2-1,3,7 (axis_sum=1.6)",3,0,0,300,wt,False,,210,,0,,,,,
862189,2024-01-12,20240112_36_04#7B,RANK_7B,"7=1-2,4,5 (axis_sum=1.7)",3,1,140,300,wt,False,,140,,0,,,,,
862304,2024-01-12,20240112_36_07#7B,RANK_7B,"7=1-4,3,5 (axis_sum=1.3)",3,0,0,300,wt,False,,3260,,0,,,,,
862229,2024-01-12,20240112_36_09#7B,RANK_7B,"3=6-7,4,5 (axis_sum=1.5)",3,0,0,300,wt,False,,11930,,0,,,,,
862141,2024-01-12,20240112_38_06#7B,RANK_7B,"1=4-7,3,5 (axis_sum=1.6)",3,0,0,300,wt,False,,150,,0,,,,,
862320,2024-01-12,20240112_48_09#7B,RANK_7B,"5=2-4,1,7 (axis_sum=1.2)",3,1,900,300,wt,False,,900,,0,,,,,
862317,2024-01-13,20240113_23_04#7B,RANK_7B,"3=2-7,1,4 (axis_sum=1.1)",3,0,0,300,wt,False,,540,,0,,,,,
862186,2024-01-13,20240113_24_04#7B,RANK_7B,"1=7-5,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,630,,0,,,,,
862235,2024-01-13,20240113_38_12#7B,RANK_7B,"1=4-5,2,7 (axis_sum=1.4)",3,1,170,300,wt,False,,170,,0,,,,,
862173,2024-01-13,20240113_47_04#7B,RANK_7B,"1=2-5,4,6 (axis_sum=1.5)",3,0,0,300,wt,False,,2120,,0,,,,,
862223,2024-01-13,20240113_73_05#7B,RANK_7B,"1=3-2,4,6 (axis_sum=1.2)",3,1,230,300,wt,False,,230,,0,,,,,
862185,2024-01-13,20240113_81_11#7B,RANK_7B,"5=7-4,1,6 (axis_sum=1.6)",3,1,230,300,wt,False,,230,,0,,,,,
862277,2024-01-14,20240114_23_02#7B,RANK_7B,"7=5-2,3,1 (axis_sum=1.2)",3,1,820,300,wt,False,,820,,0,,,,,
862251,2024-01-14,20240114_23_05#7B,RANK_7B,"2=1-5,4,3 (axis_sum=1.2)",3,0,0,300,wt,False,,1930,,0,,,,,
862167,2024-01-14,20240114_24_06#7B,RANK_7B,"5=7-3,2,1 (axis_sum=1.6)",3,0,0,300,wt,False,,19490,,0,,,,,
862330,2024-01-14,20240114_38_03#7B,RANK_7B,"7=2-1,5,3 (axis_sum=0.9)",3,0,0,300,wt,False,,1250,,0,,,,,
862265,2024-01-14,20240114_38_10#7B,RANK_7B,"3=1-4,2,5 (axis_sum=1.3)",3,1,290,300,wt,False,,290,,0,,,,,
862234,2024-01-14,20240114_71_08#7B,RANK_7B,"4=2-1,7,6 (axis_sum=1.4)",3,0,0,300,wt,False,,1940,,0,,,,,
862268,2024-01-14,20240114_71_10#7B,RANK_7B,"1=7-4,6,2 (axis_sum=1.6)",3,1,250,300,wt,False,,250,,0,,,,,
862236,2024-01-14,20240114_73_08#7B,RANK_7B,"1=3-2,4,5 (axis_sum=1.3)",3,0,0,300,wt,False,,4050,,0,,,,,
862289,2024-01-14,20240114_81_08#7B,RANK_7B,"5=1-3,4,2 (axis_sum=1.2)",3,0,0,300,wt,False,,1410,,0,,,,,
862207,2024-01-14,20240114_81_12#7B,RANK_7B,"1=5-4,7,6 (axis_sum=1.5)",3,0,0,300,wt,False,,360,,0,,,,,
862181,2024-01-15,20240115_24_03#7B,RANK_7B,"3=1-5,7,2 (axis_sum=1.5)",3,0,0,300,wt,False,,2280,,0,,,,,
862214,2024-01-15,20240115_24_10#7B,RANK_7B,"1=3-2,7,6 (axis_sum=1.5)",3,0,0,300,wt,False,,520,,0,,,,,
862279,2024-01-15,20240115_36_04#7B,RANK_7B,"4=7-1,5,6 (axis_sum=1.1)",3,0,0,300,wt,False,,2330,,0,,,,,
862264,2024-01-15,20240115_36_06#7B,RANK_7B,"2=3-7,4,5 (axis_sum=1.3)",3,1,430,300,wt,False,,430,,0,,,,,
862202,2024-01-15,20240115_71_07#7B,RANK_7B,"1=4-2,5,3 (axis_sum=1.4)",3,1,370,300,wt,False,,370,,0,,,,,
862192,2024-01-15,20240115_73_05#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.5)",3,0,0,300,wt,False,,2670,,0,,,,,
862244,2024-01-15,20240115_73_06#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.3)",3,0,0,300,wt,False,,270,,0,,,,,
862241,2024-01-15,20240115_81_01#7B,RANK_7B,"5=7-4,2,3 (axis_sum=1.1)",3,0,0,300,wt,False,,5700,,0,,,,,
862221,2024-01-16,20240116_13_01#7B,RANK_7B,"2=4-3,1,5 (axis_sum=1.7)",3,0,0,300,wt,False,,440,,0,,,,,
862309,2024-01-16,20240116_26_03#7B,RANK_7B,"1=3-6,5,4 (axis_sum=1.3)",3,1,1540,300,wt,False,,1540,,0,,,,,
862243,2024-01-16,20240116_26_05#7B,RANK_7B,"2=1-3,4,6 (axis_sum=1.4)",3,1,340,300,wt,False,,340,,0,,,,,
862302,2024-01-16,20240116_45_01#7B,RANK_7B,"2=6-4,5,3 (axis_sum=1.0)",3,0,0,300,wt,False,,6920,,0,,,,,
862282,2024-01-17,20240117_13_12#7B,RANK_7B,"1=7-2,6,4 (axis_sum=1.4)",3,0,0,300,wt,False,,250,,0,,,,,
862146,2024-01-17,20240117_26_02#7B,RANK_7B,"1=2-4,5,6 (axis_sum=1.7)",3,1,1690,300,wt,False,,1690,,0,,,,,
862197,2024-01-17,20240117_26_05#7B,RANK_7B,"1=2-3,5,7 (axis_sum=1.5)",3,0,0,300,wt,False,,1510,,0,,,,,
862322,2024-01-17,20240117_45_05#7B,RANK_7B,"1=3-4,2,5 (axis_sum=1.2)",3,0,0,300,wt,False,,5040,,0,,,,,
862281,2024-01-18,20240118_13_01#7B,RANK_7B,"1=3-4,5,2 (axis_sum=1.2)",3,0,0,300,wt,False,,1270,,0,,,,,
862315,2024-01-18,20240118_13_10#7B,RANK_7B,"1=5-3,4,6 (axis_sum=1.4)",3,0,0,300,wt,False,,1440,,0,,,,,
862143,2024-01-18,20240118_26_01#7B,RANK_7B,"1=2-3,4,7 (axis_sum=1.6)",3,1,520,300,wt,False,,520,,0,,,,,
862249,2024-01-18,20240118_28_03#7B,RANK_7B,"1=7-5,3,4 (axis_sum=1.1)",3,0,0,300,wt,False,,590,,0,,,,,
862272,2024-01-18,20240118_28_12#7B,RANK_7B,"4=5-3,7,6 (axis_sum=1.5)",3,1,1370,300,wt,False,,1370,,0,,,,,
862212,2024-01-18,20240118_44_06#7B,RANK_7B,"3=4-1,5,2 (axis_sum=1.5)",3,1,850,300,wt,False,,850,,0,,,,,
862175,2024-01-19,20240119_22_08#7B,RANK_7B,"1=3-2,5,7 (axis_sum=1.3)",3,0,0,300,wt,False,,7660,,0,,,,,
862328,2024-01-19,20240119_28_07#7B,RANK_7B,"2=4-1,7,3 (axis_sum=1.1)",3,0,0,300,wt,False,,5340,,0,,,,,
862190,2024-01-19,20240119_44_08#7B,RANK_7B,"2=3-5,4,6 (axis_sum=1.6)",3,1,200,300,wt,False,,200,,0,,,,,
862318,2024-01-19,20240119_44_11#7B,RANK_7B,"7=3-2,5,1 (axis_sum=1.3)",3,1,260,300,wt,False,,260,,0,,,,,
862313,2024-01-19,20240119_54_09#7B,RANK_7B,"1=4-2,5,6 (axis_sum=1.3)",3,1,770,300,wt,False,,770,,0,,,,,
862191,2024-01-19,20240119_61_12#7B,RANK_7B,"7=2-5,1,4 (axis_sum=1.3)",3,0,0,300,wt,False,,1390,,0,,,,,
862329,2024-01-19,20240119_85_03#7B,RANK_7B,"2=6-1,7,4 (axis_sum=1.1)",3,0,0,300,wt,False,,2120,,0,,,,,
862254,2024-01-20,20240120_44_06#7B,RANK_7B,"1=5-7,4,6 (axis_sum=1.2)",3,0,0,300,wt,False,,4980,,0,,,,,
862220,2024-01-20,20240120_44_11#7B,RANK_7B,"1=3-5,4,2 (axis_sum=1.5)",3,0,0,300,wt,False,,1910,,0,,,,,
862194,2024-01-20,20240120_54_02#7B,RANK_7B,"1=4-2,5,6 (axis_sum=1.3)",3,0,0,300,wt,False,,14970,,0,,,,,
862184,2024-01-20,20240120_61_04#7B,RANK_7B,"7=5-4,3,6 (axis_sum=1.4)",3,0,0,300,wt,False,,770,,0,,,,,
862288,2024-01-20,20240120_61_12#7B,RANK_7B,"5=7-1,3,4 (axis_sum=1.2)",3,0,0,300,wt,False,,380,,0,,,,,
862326,2024-01-20,20240120_85_03#7B,RANK_7B,"1=6-5,2,3 (axis_sum=1.2)",3,0,0,300,wt,False,,12580,,0,,,,,
862138,2024-01-21,20240121_25_06#7B,RANK_7B,"7=2-3,1,5 (axis_sum=1.7)",3,1,1300,300,wt,False,,1300,,0,,,,,
862176,2024-01-21,20240121_25_11#7B,RANK_7B,"7=2-4,1,5 (axis_sum=1.5)",3,1,400,300,wt,False,,400,,0,,,,,
862233,2024-01-21,20240121_42_02#7B,RANK_7B,"2=3-5,1,6 (axis_sum=1.3)",3,0,0,300,wt,False,,870,,0,,,,,
862142,2024-01-21,20240121_73_02#7B,RANK_7B,"4=1-5,3,7 (axis_sum=1.7)",3,1,120,300,wt,False,,120,,0,,,,,
862161,2024-01-21,20240121_73_09#7B,RANK_7B,"7=5-3,4,2 (axis_sum=1.4)",3,0,0,300,wt,False,,200,,0,,,,,
862183,2024-01-21,20240121_81_04#7B,RANK_7B,"4=3-1,7,6 (axis_sum=1.4)",3,0,0,300,wt,False,,240,,0,,,,,
862225,2024-01-21,20240121_81_06#7B,RANK_7B,"4=7-2,3,5 (axis_sum=1.4)",3,0,0,300,wt,False,,350,,0,,,,,
862153,2024-01-22,20240122_42_06#7B,RANK_7B,"4=5-6,1,2 (axis_sum=1.6)",3,0,0,300,wt,False,,170,,0,,,,,
862193,2024-01-22,20240122_42_12#7B,RANK_7B,"3=7-4,2,1 (axis_sum=1.6)",3,1,180,300,wt,False,,180,,0,,,,,
862156,2024-01-22,20240122_47_01#7B,RANK_7B,"2=1-5,4,6 (axis_sum=1.6)",3,1,720,300,wt,False,,720,,0,,,,,
862198,2024-01-22,20240122_47_03#7B,RANK_7B,"1=4-3,5,6 (axis_sum=1.5)",3,1,610,300,wt,False,,610,,0,,,,,
862259,2024-01-22,20240122_47_07#7B,RANK_7B,"1=2-3,5,7 (axis_sum=1.4)",3,1,170,300,wt,False,,170,,0,,,,,
862250,2024-01-22,20240122_81_11#7B,RANK_7B,"1=3-7,2,4 (axis_sum=1.4)",3,0,0,300,wt,False,,210,,0,,,,,
862283,2024-01-23,20240123_24_01#7B,RANK_7B,"1=2-5,7,4 (axis_sum=1.2)",3,1,1000,300,wt,False,,1000,,0,,,,,
862179,2024-01-23,20240123_24_12#7B,RANK_7B,"1=7-6,4,2 (axis_sum=1.6)",3,0,0,300,wt,False,,2580,,0,,,,,
862158,2024-01-23,20240123_25_05#7B,RANK_7B,"6=5-4,2,7 (axis_sum=1.5)",3,0,0,300,wt,False,,1020,,0,,,,,
862257,2024-01-23,20240123_42_07#7B,RANK_7B,"5=3-2,6,7 (axis_sum=1.4)",3,0,0,300,wt,False,,490,,0,,,,,
862160,2024-01-23,20240123_47_01#7B,RANK_7B,"1=3-2,4,5 (axis_sum=1.6)",3,1,320,300,wt,False,,320,,0,,,,,
862263,2024-01-24,20240124_24_04#7B,RANK_7B,"1=5-2,7,4 (axis_sum=1.2)",3,0,0,300,wt,False,,4330,,0,,,,,
862237,2024-01-24,20240124_24_06#7B,RANK_7B,"1=7-3,2,5 (axis_sum=1.4)",3,0,0,300,wt,False,,570,,0,,,,,
862203,2024-01-24,20240124_36_01#7B,RANK_7B,"1=5-4,7,2 (axis_sum=1.6)",3,0,0,300,wt,False,,7140,,0,,,,,
862291,2024-01-24,20240124_47_06#7B,RANK_7B,"3=2-1,5,6 (axis_sum=1.1)",3,0,0,300,wt,False,,13800,,0,,,,,
862294,2024-01-24,20240124_75_08#7B,RANK_7B,"3=2-1,5,7 (axis_sum=1.3)",3,0,0,300,wt,False,,330,,0,,,,,
862296,2024-01-24,20240124_75_09#7B,RANK_7B,"1=2-3,4,5 (axis_sum=1.3)",3,0,0,300,wt,False,,1330,,0,,,,,
862284,2024-01-25,20240125_31_01#7B,RANK_7B,"1=2-7,3,5 (axis_sum=1.4)",3,0,0,300,wt,False,,480,,0,,,,,
862172,2024-01-25,20240125_43_02#7B,RANK_7B,"5=1-4,2,7 (axis_sum=1.5)",3,0,0,300,wt,False,,790,,0,,,,,
862150,2024-01-25,20240125_43_06#7B,RANK_7B,"2=4-6,5,1 (axis_sum=1.7)",3,1,3580,300,wt,False,,3580,,0,,,,,
862252,2024-01-25,20240125_53_05#7B,RANK_7B,"2=1-3,6,5 (axis_sum=1.2)",3,0,0,300,wt,False,,2560,,0,,,,,
862149,2024-01-25,20240125_53_08#7B,RANK_7B,"2=1-4,5,6 (axis_sum=1.7)",3,0,0,300,wt,False,,1290,,0,,,,,
862166,2024-01-25,20240125_71_08#7B,RANK_7B,"1=6-4,2,5 (axis_sum=1.6)",3,1,140,300,wt,False,,140,,0,,,,,
862140,2024-01-26,20240126_34_06#7B,RANK_7B,"6=5-4,2,1 (axis_sum=1.7)",3,1,210,300,wt,False,,210,,0,,,,,
862222,2024-01-26,20240126_34_08#7B,RANK_7B,"5=1-7,3,2 (axis_sum=1.3)",3,1,500,300,wt,False,,500,,0,,,,,
862226,2024-01-26,20240126_43_01#7B,RANK_7B,"1=3-4,7,2 (axis_sum=1.5)",3,1,210,300,wt,False,,210,,0,,,,,
862215,2024-01-26,20240126_43_04#7B,RANK_7B,"5=7-3,1,4 (axis_sum=1.4)",3,0,0,300,wt,False,,6120,,0,,,,,
862145,2024-01-26,20240126_43_07#7B,RANK_7B,"4=3-6,2,7 (axis_sum=1.7)",3,0,0,300,wt,False,,150,,0,,,,,
862219,2024-01-26,20240126_53_08#7B,RANK_7B,"3=5-1,6,4 (axis_sum=1.3)",3,0,0,300,wt,False,,1120,,0,,,,,
862216,2024-01-26,20240126_53_09#7B,RANK_7B,"1=3-2,4,6 (axis_sum=1.3)",3,1,510,300,wt,False,,510,,0,,,,,
862232,2024-01-26,20240126_71_03#7B,RANK_7B,"1=3-2,6,4 (axis_sum=1.3)",3,0,0,300,wt,False,,240,,0,,,,,
862182,2024-01-26,20240126_83_11#7B,RANK_7B,"1=4-3,5,6 (axis_sum=1.8)",3,1,190,300,wt,False,,190,,0,,,,,
862227,2024-01-27,20240127_26_02#7B,RANK_7B,"4=7-1,3,2 (axis_sum=1.2)",3,0,0,300,wt,False,,1200,,0,,,,,
862139,2024-01-27,20240127_34_07#7B,RANK_7B,"4=3-1,5,7 (axis_sum=1.6)",3,0,0,300,wt,False,,160,,0,,,,,
862240,2024-01-27,20240127_43_12#7B,RANK_7B,"7=5-2,1,6 (axis_sum=1.6)",3,0,0,300,wt,False,,430,,0,,,,,
862224,2024-01-27,20240127_71_07#7B,RANK_7B,"2=1-3,6,5 (axis_sum=1.3)",3,0,0,300,wt,False,,1200,,0,,,,,
862285,2024-01-28,20240128_23_08#7B,RANK_7B,"7=2-4,1,3 (axis_sum=1.4)",3,1,440,300,wt,False,,440,,0,,,,,
862275,2024-01-28,20240128_26_01#7B,RANK_7B,"7=3-5,4,2 (axis_sum=1.4)",3,0,0,300,wt,False,,6840,,0,,,,,
862269,2024-01-28,20240128_31_03#7B,RANK_7B,"1=7-5,3,2 (axis_sum=1.5)",3,1,180,300,wt,False,,180,,0,,,,,
862171,2024-01-28,20240128_85_07#7B,RANK_7B,"2=1-4,6,5 (axis_sum=1.6)",3,0,0,300,wt,False,,9830,,0,,,,,
862271,2024-01-29,20240129_31_04#7B,RANK_7B,"3=1-5,4,6 (axis_sum=1.1)",3,0,0,300,wt,False,,1760,,0,,,,,
862270,2024-01-29,20240129_35_07#7B,RANK_7B,"7=5-3,4,2 (axis_sum=1.5)",3,1,260,300,wt,False,,260,,0,,,,,
862311,2024-01-29,20240129_42_10#7B,RANK_7B,"3=7-4,1,2 (axis_sum=1.2)",3,1,620,300,wt,False,,620,,0,,,,,
862163,2024-01-29,20240129_56_09#7B,RANK_7B,"5=1-2,7,4 (axis_sum=1.7)",3,0,0,300,wt,False,,4930,,0,,,,,
862230,2024-01-29,20240129_56_11#7B,RANK_7B,"5=7-3,1,4 (axis_sum=1.6)",3,1,480,300,wt,False,,480,,0,,,,,
862187,2024-01-29,20240129_85_03#7B,RANK_7B,"1=2-4,7,5 (axis_sum=1.4)",3,0,0,300,wt,False,,850,,0,,,,,
862210,2024-01-29,20240129_85_04#7B,RANK_7B,"1=3-2,5,4 (axis_sum=1.5)",3,1,150,300,wt,False,,150,,0,,,,,
